Listing price,Verified,Updated,Bed,Bathroom,sqft,Address,listing-card__details-link href,City/Zone,LAT,LONG
3850.0,,,2,2,763,"42 Charles Street East, Toronto, ON",https://rentals.ca/toronto/42-charles-street-east-8,Toronto,43.6695837,-79.38416389999999
3800.0,,,2.5,2,1087,"1638 Bloor Street West, Toronto, ON",https://rentals.ca/toronto/1638-bloor-street-west-2,Toronto,43.6556705,-79.456426
3850.0,,,2,2,806,"197 Yonge Street, Toronto, ON",https://rentals.ca/toronto/197-yonge-street-6,Toronto,43.65343590000001,-79.3791875
3800.0,,,3.5,3,1300,"5 Valhalla Inn Road, Toronto, ON",https://rentals.ca/toronto/5-valhalla-inn-road-id745439,Toronto,43.6401771,-79.55999849999999
3880.0,,Recently Updated!,1.5,2,730,"200 Bloor Street West, Toronto, ON",https://rentals.ca/toronto/200-bloor-street-west,Toronto,43.6686152,-79.3953592
3950.0,Verified,,2,2,850,"30 Grand Trunk Crescent, Toronto, ON",https://rentals.ca/toronto/30-grand-trunk-crescent-id904820,Toronto,43.6422693,-79.3828647
3950.0,,,2,2,1100,"701 Dovercourt Road, Toronto, ON",https://rentals.ca/toronto/701-dovercourt-road,Toronto,43.6600999,-79.4286267
3999.0,Verified,,3,3,1480,"3443 Bathurst Street, Toronto, ON",https://rentals.ca/toronto/3443-bathurst-street,Toronto,43.72804319999999,-79.4314916
4000.0,,,1,1,568,"12 Bonnycastle Street, Toronto, ON",https://rentals.ca/toronto/12-bonnycastle-street-7,Toronto,43.6460368,-79.3649192
3900.0,Verified,,2,2,730,"2221 Yonge Street, Toronto, ON",https://rentals.ca/toronto/2221-yonge-street-id734142,Toronto,43.7060642,-79.3977203
3900.0,,,2,2,850,"28 Freeland Street, Toronto, ON",https://rentals.ca/toronto/28-freeland-street-id659346,Toronto,43.6435887,-79.37399309999999
3950.0,,,2,2,1300,"99 Harbour Square, Toronto, ON",https://rentals.ca/toronto/99-harbour-square,Toronto,43.639602,-79.3791136
3900.0,,,2,3,975,"1928 Lake Shore Boulevard West, Toronto, ON",https://rentals.ca/toronto/1928-lake-shore-boulevard-west-id640779,Toronto,43.6355926,-79.4680985
4000.0,,,2,2,1192,"1001 Bay Street, Toronto, ON",https://rentals.ca/toronto/1001-bay-street,Toronto,43.6655763,-79.38738239999999
4000.0,Verified,,1,1,500,"12 York Street, Toronto, ON",https://rentals.ca/toronto/12-york-street-3,Toronto,43.6418435,-79.38151119999999
4000.0,,,3,2,1250,"5785 Yonge Street, North York, ON",https://rentals.ca/north-york/5785-yonge-street-2,North York,43.7837213,-79.4154497
4000.0,,,3,2,1250,"5785 Yonge Street, North York, ON",https://rentals.ca/north-york/5785-yonge-street-1,North York,43.7837213,-79.4154497
4100.0,,,3,2,1400,"15 Vicora Linkway, North York, ON",https://rentals.ca/north-york/15-vicora-linkway,North York,43.7109095,-79.3252112
4150.0,,,2,2,996,"65 Saint Mary Street, Toronto, ON",https://rentals.ca/toronto/65-saint-mary-street-id905335,Toronto,43.6672065,-79.389162
4000.0,,,1.5,1,650,"8 Mercer Street, Toronto, ON",https://rentals.ca/toronto/8-mercer-street-7,Toronto,43.6459498,-79.3897558
4000.0,Verified,,2,2,1023,"8 Charlotte Street, Toronto, ON",https://rentals.ca/toronto/8-charlotte-street-id749913,Toronto,43.6460181,-79.3938391
4200.0,Verified,,2.5,2,800,"35 Mercer Street, Toronto, ON",https://rentals.ca/toronto/35-mercer-street-id907769,Toronto,43.6454864,-79.3909407
4200.0,,,2,2,1050,"75 Canterbury Place, Toronto, ON",https://rentals.ca/toronto/75-canterbury-place,Toronto,43.774199,-79.4152874
4200.0,,,3,2,1000,"585 Bloor Street East, Toronto, ON",https://rentals.ca/toronto/585-bloor-street-east-id748707,Toronto,43.6717536,-79.3714449
4200.0,,,1.5,2,1000,"28 Freeland Street, Toronto, ON",https://rentals.ca/toronto/28-freeland-street-id652767,Toronto,43.6435887,-79.37399309999999
4200.0,,,2.5,2,965,"480 Front Street West, Toronto, ON",https://rentals.ca/toronto/480-front-street-west-id739292,Toronto,43.6423804,-79.3968586
4200.0,,Recently Updated!,3,2,1282,"299 Campbell Avenue, Toronto, ON",https://rentals.ca/toronto/299-campbell-avenue-id909796,Toronto,43.6656694,-79.4496364
4200.0,,Recently Updated!,2,2.5,1013,"115 Larchmount Avenue, Toronto, ON",https://rentals.ca/toronto/115-larchmount-avenue-3,Toronto,43.6621248,-79.3340027
4200.0,,,1.5,2,800,"151 Avenue Road, Toronto, ON",https://rentals.ca/toronto/151-avenue-road-id740806,Toronto,43.674107,-79.3961297
4250.0,Verified,,2,2,834,"151 Avenue Road, Toronto, ON",https://rentals.ca/toronto/151-avenue-road-1,Toronto,43.674107,-79.3961297
4250.0,,,2,2,984,"30 Roehampton Avenue, Toronto, ON",https://rentals.ca/toronto/30-roehampton-avenue-2,Toronto,43.708536,-79.3974755
4395.0,,Recently Updated!,2,2,853,"115 Larchmount Avenue, Toronto, ON",https://rentals.ca/toronto/115-larchmount-avenue-4,Toronto,43.6621248,-79.3340027
4500.0,,,2.5,2,1100,"220 Victoria Street, Toronto, ON",https://rentals.ca/toronto/220-victoria-street-1,Toronto,43.65485839999999,-79.3792134
4500.0,Verified,,1.5,2,1250,"175 Jones Avenue, Toronto, ON",https://rentals.ca/toronto/175-jones-avenue,Toronto,43.6673876,-79.3342777
4500.0,,Recently Updated!,2,2,1100,"629 King Street West, Toronto, ON",https://rentals.ca/toronto/629-king-street-west-id909781,Toronto,43.644001,-79.4015398
4500.0,Verified,,3,3,2237,"52 RUBY LANG Lane, Toronto, ON",https://rentals.ca/toronto/52-ruby-lang-lane,Toronto,43.6204591,-79.5082322
4290.0,,,2,2,799,"18 Yorkville Avenue, Toronto, ON",https://rentals.ca/toronto/18-yorkville-avenue,Toronto,43.6720014,-79.3879279
4500.0,,Recently Updated!,2.5,2.5,1052,"1 Bloor Street East, Toronto, ON",https://rentals.ca/toronto/1-bloor-street-east-id909768,Toronto,43.6701928,-79.38624209999999
4200.0,,,2,2,1100,"88 Park Lawn Road, Etobicoke, ON",https://rentals.ca/etobicoke/88-park-lawn-road-2,Etobicoke,43.6240551,-79.4857095
4500.0,,,3,2,1095,"357 King Street West, Toronto, ON",https://rentals.ca/toronto/357-king-street-west-id737703,Toronto,43.6457762,-79.3925063
4600.0,,,2,2,1100,"50 Lombard Street, Toronto, ON",https://rentals.ca/toronto/50-lombard-street,Toronto,43.6518811,-79.3759898
4650.0,,,2.5,2,1230,"35 Hayden Street, Toronto, ON",https://rentals.ca/toronto/35-hayden-street-7,Toronto,43.6696226,-79.3847443
4700.0,,,3,2,900,"11 Wellesley Street West, Toronto, ON",https://rentals.ca/toronto/11-wellesley-street-west-4,Toronto,43.66459769999999,-79.3852242
4800.0,,,2,2,1150,"165 Legion Road North, Etobicoke, ON",https://rentals.ca/etobicoke/165-legion-road-north,Etobicoke,43.6241214,-79.48801
4800.0,,Recently Updated!,2,2.5,1300,"39 Brant Street, Toronto, ON",https://rentals.ca/toronto/39-brant-street-id909774,Toronto,43.6464821,-79.39809850000002
4800.0,,,3,2,1299,"35 Mariner Terrace, Toronto, ON",https://rentals.ca/toronto/35-mariner-terrace,Toronto,43.6396694,-79.3920888
4800.0,,,2,2,1100,"60 Colborne Street, Toronto, ON",https://rentals.ca/toronto/60-colborne-street-id652373,Toronto,43.649504,-79.3744937
4795.0,,Recently Updated!,2.5,2.5,1169,"11 Ordnance Street, Toronto, ON",https://rentals.ca/toronto/11-ordnance-street-id909794,Toronto,43.6389908,-79.4096283
4900.0,Verified,,2,0,1200,"8 The Esplanade, Toronto, ON",https://rentals.ca/toronto/8-the-esplanade-id897280,Toronto,43.6461525,-79.37638199999999
5500.0,,,1.5,1,880,"88 Scott Street, Toronto, ON",https://rentals.ca/toronto/88-scott-street-3,Toronto,43.6484074,-79.3763344
5500.0,Verified,,2,2,800,"575 Bloor Street East, Toronto, ON",https://rentals.ca/toronto/575-bloor-street-east-id701228,Toronto,43.6719003,-79.3725853
5800.0,,Recently Updated!,2,2,1100,"1 Gloucester Street, Toronto, ON",https://rentals.ca/toronto/1-gloucester-street-id909780,Toronto,43.6664936,-79.3848558
5750.0,,Recently Updated!,2,2.5,1700,"156 Logan Avenue, Toronto, ON",https://rentals.ca/toronto/156-logan-avenue,Toronto,43.65826,-79.34174999999999
5000.0,,Recently Updated!,3,3,2000,"2692 Yonge Street, Toronto, ON",https://rentals.ca/toronto/2692-yonge-street,Toronto,43.71699479999999,-79.4005351
5750.0,,,3,2,1399,"15 Queens Quay East, Toronto, ON",https://rentals.ca/toronto/15-queens-quay-east-id907201,Toronto,43.6419189,-79.3735985
4950.0,,,3,2,1095,"357 King Street West, Toronto, ON",https://rentals.ca/toronto/357-king-street-west-id725819,Toronto,43.6457762,-79.3925063
4995.0,,,2.5,2.5,1911,"1048 Broadview Avenue, East York, ON",https://rentals.ca/east-york/1048-broadview-avenue-1,East York,43.6845593,-79.35709480000001
5800.0,,,2,2.5,1052,"1 Bloor Street East, Toronto, ON",https://rentals.ca/toronto/1-bloor-street-east,Toronto,43.6701928,-79.38624209999999
6500.0,Verified,,2.5,2,1600,"39 Queens Quay East, Toronto, ON",https://rentals.ca/toronto/39-queens-quay-east,Toronto,43.6416066,-79.3719866
6500.0,,,2,2,1300,"388 Yonge Street, Toronto, ON",https://rentals.ca/toronto/388-yonge-street-2,Toronto,43.659636,-79.38274120000001
6595.0,,Recently Updated!,3,3,1400,"101 Roehampton Avenue, Toronto, ON",https://rentals.ca/toronto/101-roehampton-avenue-id909800,Toronto,43.7083877,-79.39550109999999
7995.0,Verified,Recently Updated!,3,4,1484,"123 Portland Street, Toronto, ON",https://rentals.ca/toronto/123-portland-street-4,Toronto,43.6460783,-79.400577
7995.0,,,2.5,2,1475,"30 Shore Breeze Drive, Etobicoke, ON",https://rentals.ca/etobicoke/30-shore-breeze-drive,Etobicoke,43.62377619999999,-79.47963299999999
8000.0,,,2,2,1279,"357 King Street West, Toronto, ON",https://rentals.ca/toronto/357-king-street-west-id897850,Toronto,43.6457762,-79.3925063
5995.0,,Recently Updated!,3,3,1626,"11 Ordnance Street, Toronto, ON",https://rentals.ca/toronto/11-ordnance-street,Toronto,43.6389908,-79.4096283
8000.0,,,3,3,1500,"3 Southvale Drive, Toronto, ON",https://rentals.ca/toronto/3-southvale-drive,Toronto,43.7021435,-79.36135689999999
7200.0,,,3,3,1900,"28 Freeland Street, Toronto, ON",https://rentals.ca/toronto/28-freeland-street-id689838,Toronto,43.6435887,-79.37399309999999
16000.0,Verified,,7,4,4000,"484 Russell Hill Road, Toronto, ON",https://rentals.ca/toronto/484-russell-hill-road,Toronto,43.6983678,-79.4137602
9888.0,,,3,3,1700,"55 Cooper Street, Toronto, ON",https://rentals.ca/toronto/55-cooper-street-id755383,Toronto,43.6449002,-79.37180579999999
