"listing-card__contact-button href","Listing price","Verified","Updated","Bed","Bathroom","sqft","Address","listing-card__details-link href"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=12&sort=cheapest#","$2200","Verified","","1","1","600","30 Shore Breeze Drive, Toronto, ON","https://rentals.ca/toronto/30-shore-breeze-drive-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=12&sort=cheapest#","$2200","","Recently Updated!","1","1","600","350 Wellington Street West, Toronto, ON","https://rentals.ca/toronto/350-wellington-street-west-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=12&sort=cheapest#","$2200","","","1.5","1","600","3100 Keele Street, Toronto, ON","https://rentals.ca/toronto/3100-keele-street-id908144"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=12&sort=cheapest#","$2200","Verified","Recently Updated!","1","1","599","311 Richmond Street East, Toronto, ON","https://rentals.ca/toronto/311-richmond-street-east-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=12&sort=cheapest#","$2200","Verified","","2","1","499","395 Dundas Street, Oakville, ON","https://rentals.ca/oakville/328-395-dundas-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=12&sort=cheapest#","$2199","","","0","1","400","395 Bloor Street East, Toronto, ON","https://rentals.ca/toronto/395-bloor-street-east-id787207"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=12&sort=cheapest#","$2200","","","2","1","673","75 Queens Wharf Road, Toronto, ON","https://rentals.ca/toronto/75-queens-wharf-road-id347488"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=13&sort=cheapest#","$2200","","","1","1","700","3560 Saint Clair Avenue East, Toronto, ON","https://rentals.ca/toronto/3560-saint-clair-avenue-east"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=13&sort=cheapest#","$2200","Verified","","1.5","2","700","33 Clegg Road, Markham, ON","https://rentals.ca/markham/33-clegg-road-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=13&sort=cheapest#","$2200","Verified","","1","1","600","135 Lower Sherbourne Street, Toronto, ON","https://rentals.ca/toronto/135-lower-sherbourne-street-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=13&sort=cheapest#","$2200","Verified","","1.5","1","700","66 Forest Manor Road, Toronto, ON","https://rentals.ca/toronto/66-forest-manor-road-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=13&sort=cheapest#","$2200 - $3100","","1 day ago","1 - 3","1 - 2","575 - 985","31 Tippett Road, Toronto, ON","https://rentals.ca/toronto/31-tippett-road-id812308"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=13&sort=cheapest#","$2200","Verified","","1.5","1.5","1000","61 Markbrook Lane, Toronto, ON","https://rentals.ca/toronto/61-markbrook-lane-id905766"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=13&sort=cheapest#","$2200","Verified","","1.5","1","700","2221 Yonge Street, Toronto, ON","https://rentals.ca/toronto/2221-yonge-street-id902863"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=13&sort=cheapest#","$2200","Verified","","1.5","1","485","500 Wilson Avenue, Toronto, ON","https://rentals.ca/toronto/500-wilson-avenue-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=13&sort=cheapest#","$2200","Verified","","1","1","600","327 King Street West, Toronto, ON","https://rentals.ca/toronto/327-king-street-west-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=13&sort=cheapest#","$2200","","","0","1","450","763 Bay Street, Toronto, ON","https://rentals.ca/toronto/763-bay-street-id901556"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=14&sort=cheapest#","$2200","","","1","1","420","38 Honeycrisp Crescent, Vaughan, ON","https://rentals.ca/vaughan/38-honeycrisp-crescent-id811810"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=14&sort=cheapest#","$2200","","","1","1","500","330 Richmond Street West, Toronto, ON","https://rentals.ca/toronto/330-richmond-street-west-id787096"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=14&sort=cheapest#","$2200","","","0","1","450","5 Defries Street, Toronto, ON","https://rentals.ca/toronto/5-defries-street-id778233"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=14&sort=cheapest#","$2200","","","1","1","500","185 Legion Road North, Toronto, ON","https://rentals.ca/toronto/185-legion-road-north"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=14&sort=cheapest#","$2200","","","1","1","650","2961 Dufferin Street, Toronto, ON","https://rentals.ca/toronto/2961-dufferin-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=14&sort=cheapest#","$2200 - $3600","","","1 - 3","1 - 2","600 - 1000","150 Redpath Avenue, Toronto, ON","https://rentals.ca/toronto/150-redpath-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=14&sort=cheapest#","$2200","Verified","Recently Updated!","1","1","545","201 Carlaw Avenue, Toronto, ON","https://rentals.ca/toronto/201-carlaw-avenue-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=14&sort=cheapest#","$2200","Verified","","1","1","420","25 Oxley Street, Toronto, ON","https://rentals.ca/toronto/25-oxley-street-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=14&sort=cheapest#","$2200","","","0","1","400","395 Bloor Street East, Toronto, ON","https://rentals.ca/toronto/395-bloor-street-east-id692424"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=14&sort=cheapest#","$2200","","","0.5","0.5","512","1808 Saint Clair Avenue West, Toronto, ON","https://rentals.ca/toronto/1808-saint-clair-avenue-west-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=15&sort=cheapest#","$2200","","","1","1","628","25 Carlton Street, Toronto, ON","https://rentals.ca/toronto/25-carlton-street-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=15&sort=cheapest#","$2250","Verified","Recently Updated!","1","1","500","10 Rouge Valley Drive West, Markham, ON","https://rentals.ca/markham/10-rouge-valley-drive-west-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=15&sort=cheapest#","$2250","Verified","Recently Updated!","1","1","550","9 Spadina Avenue, Toronto, ON","https://rentals.ca/toronto/9-spadina-avenue-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=15&sort=cheapest#","$2250","","","1","1","650","1410 Dupont Street, Toronto, ON","https://rentals.ca/toronto/1410-dupont-street-id908178"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=15&sort=cheapest#","$2250","","","1.5","1","558","230 Simcoe Street, Toronto, ON","https://rentals.ca/toronto/230-simcoe-street-id908693"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=15&sort=cheapest#","$2250","Verified","Recently Updated!","1","1","500","3600 Highway 7, Vaughan, ON","https://rentals.ca/vaughan/3700-highway-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=15&sort=cheapest#","$2200","Verified","Recently Updated!","1","1","500","47 Lower River Street, Toronto, ON","https://rentals.ca/toronto/47-lower-river-street-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=15&sort=cheapest#","$2250","Verified","Recently Updated!","2","1","599","395 Dundas Street, Oakville, ON","https://rentals.ca/oakville/422-395-dundas-street-w"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=15&sort=cheapest#","$2250","Verified","Recently Updated!","1","1","599","345 Wheat Boom Drive, Oakville, ON","https://rentals.ca/oakville/1305-345-wheat-boom-drive"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=15&sort=cheapest#","$2250","Verified","Recently Updated!","1.5","1","650","1 Yorkville Avenue, Toronto, ON","https://rentals.ca/toronto/1-yorkville-avenue-id910434"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=16&sort=cheapest#","$2250","Verified","","1","1","500","26 Gibbs Road, Toronto, ON","https://rentals.ca/toronto/26-gibbs-road-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=16&sort=cheapest#","$2250","Verified","","1","1","550","15 Lower Jarvis Street, Toronto, ON","https://rentals.ca/toronto/15-lower-jarvis-street-id906734"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=16&sort=cheapest#","$2250","Verified","","2","2","599","395 Dundas Street, Oakville, ON","https://rentals.ca/oakville/326-395-dundas-street-w"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=16&sort=cheapest#","$2250","Verified","","1","1","499","3265 Carding Mill Trail, Oakville, ON","https://rentals.ca/oakville/309-3265-carding-mill-trail"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=16&sort=cheapest#","$2250","Verified","","1.5","2","750","4955 Yonge Street, Toronto, ON","https://rentals.ca/toronto/4955-yonge-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=16&sort=cheapest#","$2250","","","1","1","550","20 Tubman Avenue, Toronto, ON","https://rentals.ca/toronto/20-tubman-avenue-id809325"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=16&sort=cheapest#","$2250 - $3100","Verified","","1 - 3","1 - 2","600 - 1000","7890 Jane Street, Vaughan, ON","https://rentals.ca/vaughan/7890-jane-street"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=16&sort=cheapest#","$2250","","","1","1","579","2481 Taunton Road, Oakville, ON","https://rentals.ca/oakville/2481-taunton-road"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=16&sort=cheapest#","$2270","","","1","1","560","75 Queens Wharf Road, Toronto, ON","https://rentals.ca/toronto/75-queens-wharf-road-6"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=16&sort=cheapest#","$2250","Verified","","1","1","499","3265 Carding Mill Trail, Oakville, ON","https://rentals.ca/oakville/319-3265-carding-mill-trail"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=17&sort=cheapest#","$2275","","","1.5","1","749","2885 Bayview Avenue, North York, ON","https://rentals.ca/north-york/2885-bayview-avenue-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=17&sort=cheapest#","$2275","Verified","","1","1","536","783 Bathurst Street, Toronto, ON","https://rentals.ca/toronto/783-bathurst-street-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=17&sort=cheapest#","$2275","Verified","","1","1","625","500 Queens Quay West, Toronto, ON","https://rentals.ca/toronto/500-queens-quay-west-3"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=17&sort=cheapest#","$2275 - $3775","Verified","","1 - 3","1 - 2","497 - 1010","25 Nicholas Avenue, Toronto, ON","https://rentals.ca/toronto/25-nicholas-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=17&sort=cheapest#","$2279","Verified","Recently Updated!","1.5","1.5","650","1350 Ellesmere Road, Scarborough, ON","https://rentals.ca/scarborough/302-1350-ellesmere-rd-scarborough-ontario-m1p-5a5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=17&sort=cheapest#","$2280","","","1","1","561","275 Yorkland Road, Toronto, ON","https://rentals.ca/toronto/275-yorkland-road-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=17&sort=cheapest#","$2280","","","1","1","510","2301 Danforth Avenue, Toronto, ON","https://rentals.ca/toronto/2301-danforth-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=17&sort=cheapest#","$2295","Verified","1 day ago","1.5","1","650","1346 Danforth Road, Toronto, ON","https://rentals.ca/toronto/1346-danforth-road-5"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=17&sort=cheapest#","$2275","","","1","1","600","159 Dundas Street East, Toronto, ON","https://rentals.ca/toronto/159-dundas-street-east-id800590"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=17&sort=cheapest#","$2280","Verified","Recently Updated!","2","2","599","395 Dundas Street, Oakville, ON","https://rentals.ca/oakville/236-395-dundas-street-w"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=18&sort=cheapest#","$2295","","","1","1","450","215 Fort York Boulevard, Toronto, ON","https://rentals.ca/toronto/215-fort-york-boulevard-id891668"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=18&sort=cheapest#","$2299","Verified","","1.5","1","570","10 Honeycrisp Crescent, Vaughan, ON","https://rentals.ca/vaughan/10-honeycrisp-crescent-id696185"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=18&sort=cheapest#","$2299","","Recently Updated!","1.5","1","640","1603 Eglinton Avenue West, York, ON","https://rentals.ca/york/1603-eglinton-avenue-west-7"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=18&sort=cheapest#","$2300","","","1","1.5","620","111 Elizabeth St, Toronto, ON","https://rentals.ca/toronto/111-elizabeth-st"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=18&sort=cheapest#","$2300","Verified","14 hours ago","1","1","510","8 Mercer Street, Toronto, ON","https://rentals.ca/toronto/8-mercer-street-id915392"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=18&sort=cheapest#","$2300","","1 day ago","1.5","1","590","127 Broadway Avenue, Toronto, ON","https://rentals.ca/toronto/127-broadway-avenue-4"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=18&sort=cheapest#","$2300","Verified","1 day ago","1.5","2","774","135 Village Green Square, Toronto, ON","https://rentals.ca/toronto/135-village-green-square-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=18&sort=cheapest#","$2300","Verified","1 day ago","1","1","653","2221 Yonge Street, Toronto, ON","https://rentals.ca/toronto/2221-yonge-street-id915049"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=18&sort=cheapest#","$2300","Verified","1 day ago","1","1","499","395 Dundas Street, Oakville, ON","https://rentals.ca/oakville/395-dundas-street-id915522"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=18&sort=cheapest#","$2300","Verified","1 day ago","1.5","2","774","125 Village Green Square, Toronto, ON","https://rentals.ca/toronto/125-village-green-square-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=19&sort=cheapest#","$2300","Verified","Recently Updated!","1","1","499","3220 William Coltson Avenue, Oakville, ON","https://rentals.ca/oakville/1107-3220-william-coltson-avenue"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=19&sort=cheapest#","$2300","Verified","Recently Updated!","1","1","500","600 Fleet Street, Toronto, ON","https://rentals.ca/toronto/600-fleet-street-id910102"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=19&sort=cheapest#","$2300","Verified","1 day ago","1","1","610","4130 Parkside Village Drive, Mississauga, ON","https://rentals.ca/mississauga/4130-parkside-village-drive-2"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=19&sort=cheapest#","$2300","","Recently Updated!","1.5","1","693","9500 Markham Road, Markham, ON","https://rentals.ca/markham/9500-markham-road-1"
"https://rentals.ca/toronto/condos?rentrange=1000&bbox=-79.62042,43.62913,-79.17067,43.82314&dimensions=300&p=19&sort=cheapest#","$2300","Verified","1 day ago","1","1","665","260 Seneca Hill Drive, Toronto, ON","https://rentals.ca/toronto/260-seneca-hill-drive-1"
