Property URL,Property type,Rental price (USD per month),Living area,Living area unit,Price per living area unit (USD),Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/1011-Dufferin-St-309-Toronto-ON-M6H-4B5/442260867_zpid/","Condominium","2000","","","","0","1","1011 Dufferin St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/775-Ossington-Ave-7-Toronto-ON-M6G-3T8/442261272_zpid/","Apartment","1800","308","sqft","5.84","0","1","775 Ossington Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/160-vanderhoof-ave-toronto-on-BMCMSn/","Building","","","","","","","160 Vanderhoof Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/416-The-Westway-209-Toronto-ON-M9R-1H7/442257266_zpid/","Apartment","2245","1000","sqft","2.25","2","1","416 The Westway","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/5-mariner-ter-toronto-on-BMKHTW/","Building","","","","","","","5 Mariner Ter","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/170-avenue-rd-toronto-on-BMHvQb/","Building","","","","","","","170 Avenue Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/81-navy-wharf-ct-toronto-on-BMKVcp/","Building","","","","","","","81 Navy Wharf Ct","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/38-cameron-st-toronto-on-BMJxDD/","Building","","","","","","","38 Cameron St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/80-yorkville-ave-toronto-on-BMcQTN/","Building","","","","","","","80 Yorkville Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/215-fort-york-blvd-toronto-on-BMGxKC/","Building","","","","","","","215 Fort York Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/29-Lightbourn-Ave-Toronto-ON-M6H-3P5/2062517173_zpid/","Apartment","2800","","","","2","1","29 Lightbourn Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1-belsize-dr-toronto-on-BSYhcM/","Building","","","","","","","1 Belsize Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/760-Lawrence-Ave-W-114-Toronto-ON-M6A-3E7/2063783961_zpid/","Condominium","2975","","","","2","2","760 Lawrence Ave W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/15-greenview-ave-toronto-on-BMJFgF/","Building","","","","","","","15 Greenview Ave Unit 2108","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.719337,-79.33631_ll/","Building","","","","","","","2 Sonic Way","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1340-avenue-rd-toronto-on-Bwnn9G/","Building","","","","","","","1340 Avenue Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2-church-st-toronto-on-C3b5wK/","Building","","","","","","","2 Church St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.714245,-79.45384_ll/","Building","","","","","","","830 Lawrence Ave W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/23-Hollywood-Ave-2509-Toronto-ON-M2N-7L8/442253323_zpid/","Condominium","2300","","","","1","1","23 Hollywood Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2522-Keele-St-303-Toronto-ON-M6L-0A2/442253353_zpid/","Condominium","2450","","","","2","1","2522 Keele St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/770-bay-st-toronto-on-BMLM6T/","Building","","","","","","","770 Bay St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/763-bay-st-toronto-on-BMJ9Vr/","Building","","","","","","","763 Bay St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.650448,-79.38771_ll/","Building","","","","","","","215 Queen St   W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.669876,-79.394165_ll/","Building","","","","","","","188 Cumberland St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/336-Ossington-Ave-Toronto-ON-M6J-3A4/2057216620_zpid/","Apartment","2300","700","sqft","3.29","1","1","336 Ossington Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/9-Wingreen-Ct-7-Toronto-ON-M3B-1B8/440959429_zpid/","Apartment","2300","675","sqft","3.41","1","1","9 Wingreen Ct","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/62-Elmsthorpe-Ave-Toronto-ON-M5P-2L7/2080829238_zpid/","Apartment","4950","","","","4","3","62 Elmsthorpe Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/32-High-Park-Blvd-N-4-Toronto-ON-M6R-1M7/442246742_zpid/","Apartment","1690","","","","1","1","32 High Park Blvd N","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.7938,-79.31359_ll/","Building","","","","","","","1200 Bridletowne Cir","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2033-Kennedy-Rd-Toronto-ON-M1T-3H9/2054937825_zpid/","Apartment","2300","699","sqft","3.29","1","1","2033 Kennedy Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/183-wellington-st-w-toronto-on-BMCPKZ/","Building","","","","","","","183 Wellington St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.72679,-79.328125_ll/","Building","","","","","","","133 Wynford Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/775-king-st-w-toronto-on-BMHhBK/","Building","","","","","","","775 King St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/889-Bay-St-811-Toronto-ON-M5S-3K5/442244622_zpid/","Condominium","3350","","","","2","2","889 Bay St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/33-university-ave-toronto-on-BMNF6n/","Building","","","","","","","33 University Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.609577,-79.557365_ll/","Building","","","","","","","205 Sherway Gardens Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/95-bathurst-st-toronto-on-BMLHVB/","Building","","","","","","","95 Bathurst St Unit 425","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1883-mcnicoll-ave-toronto-on-BMJ9sr/","Building","","","","","","","1883 McNicoll Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/621-sheppard-ave-e-toronto-on-BMYNQm/","Building","","","","","","","621 Sheppard Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/30-inn-on-the-park-dr-north-york-on-BzfrNJ/","Building","","","","","","","30 Inn On The Park Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/208-queens-quay-w-toronto-on-BytsYx/","Building","","","","","","","208 Queens Quay W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/113-Bond-St-301-Toronto-ON-M5B-1Y2/442320011_zpid/","Condominium","2700","","","","2","1","113 Bond St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1040-the-queensway-toronto-on-BMQ82S/","Building","","","","","","","1040 The Queensway","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/3077-weston-rd-toronto-on-BMQ4NN/","Building","","","","","","","3077 Weston Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/921-Midland-Ave-206-Toronto-ON-M1K-4G2/2064113215_zpid/","Condominium","2200","","","","1","1","921 Midland Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2119-lake-shore-blvd-w-toronto-on-BMCMCR/","Building","","","","","","","2119 Lake Shore Blvd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/1720-Eglinton-Ave-E-Toronto-ON-M4A-2X8/2066368953_zpid/","Apartment","2500","700","sqft","3.57","1","1","1720 Eglinton Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.65748,-79.44567_ll/","Building","","","","","","","1369 Bloor St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/1-greystone-walk-dr-toronto-on-BMJ9Xb/","Building","","","","","","","1 Greystone Walk Dr  82","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/60-byng-ave-toronto-on-BMJhZC/","Building","","","","","","","60 Byng Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/19-Bernard-Ave-UNIT-2-Toronto-ON-M5R-1R3/2060521494_zpid/","Condominium","4300","","","","4","2","19 Bernard Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/330-Saint-Clair-Ave-E-FLOOR-2-Toronto-ON-M4T-1P4/2064132010_zpid/","Apartment","3950","","","","3","1","330 Saint Clair Ave E","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/89-mcgill-st-toronto-on-BMVGXj/","Building","","","","","","","89 McGill St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.775063,-79.34579_ll/","Building","","","","","","","70 Forest Manor Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/150-fairview-mall-dr-toronto-on-BMJmfj/","Building","","","","","","","150 Fairview Mall Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/5791-Yonge-St-2208-Toronto-ON-M2M-0A8/442237025_zpid/","Condominium","2700","","","","2","1","5791 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2825-Islington-Ave-503-Toronto-ON-M9L-2K1/2054673963_zpid/","Condominium","2900","","","","3","2","2825 Islington Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/17-Rusholme-Park-Cres-APT-1-Toronto-ON-M6J-2E1/2054423716_zpid/","Apartment","3495","","","","3","1","17 Rusholme Park Cres","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/38-Humberside-Ave-Toronto-ON-M6P-1J7/2072035882_zpid/","Apartment","2950","","","","1","1","38 Humberside Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/39-Humbert-St-APT-3-Toronto-ON-M6J-1M8/442209794_zpid/","Apartment","2395","500","sqft","4.79","2","1","39 Humbert St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/55-E-Liberty-St-1504-Toronto-ON-M6K-3P9/2067087759_zpid/","Apartment","3600","930","sqft","3.87","2","2","55 E Liberty St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/the-montgomery-toronto-on-BMbB8t/","Building","","","","","","","25 Montgomery Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/325-yorkland-blvd-toronto-on-CdXZPV/","Building","","","","","","","325 Yorkland Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/993-Queen-St-W-417-Toronto-ON-M6J-1H2/2057023233_zpid/","Condominium","4900","","","","1","1","993 Queen St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.661102,-79.38259_ll/","Building","","","","","","","7 Carlton St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/201-sherbourne-st-toronto-on-BVxNns/","Building","","","","","","","201 Sherbourne St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2087-lake-shore-blvd-w-toronto-on-BMJ9Wm/","Building","","","","","","","2087 Lake Shore Blvd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/8-york-st-toronto-on-BMCPKw/","Building","","","","","","","8 York St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/884-Queen-St-W-Toronto-ON-M6J-1G3/2071869652_zpid/","Condominium","6000","","","","3","3","884 Queen St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/41-Ossington-Ave-UNIT-101-Toronto-ON-M6J-2Y9/442189328_zpid/","Condominium","3250","","","","1","1","41 Ossington Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/51-Indian-Grv-1-Toronto-ON-M6R-2Y1/2055903837_zpid/","Apartment","3595","","","","3","1","51 Indian Grv","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/795-College-St-1A-Toronto-ON-M6G-1C7/2070923257_zpid/","Condominium","4395","","","","3","2","795 College St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/431-Balliol-St-4-Toronto-ON-M4S-1E1/2071862035_zpid/","Apartment","2595","","","","2","1","431 Balliol St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/70-queens-wharf-rd-toronto-on-BMMWXn/","Building","","","","","","","70 Queens Wharf Rd Unit 2607","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/2-Glen-Gordon-Rd-2-Toronto-ON-M6P-1B8/442189364_zpid/","Apartment","2700","","","","2","1","2 Glen Gordon Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/toronto-on/170-fort-york-blvd/BMKW4X/","Building","","","","","","","170 Fort York Blvd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/321-King-St-W-2401-Toronto-ON-M5V-1J5/442299440_zpid/","Condominium","2200","","","","1","1","321 King St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/115-Madison-Ave-5-Toronto-ON-M5R-2S3/2055187225_zpid/","Apartment","2650","","","","2","1","115 Madison Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/39-Sherbourne-St-703-Toronto-ON-M5A-0L8/2073079216_zpid/","Apartment","3500","955","sqft","3.66","2","2","39 Sherbourne St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.780537,-79.25101_ll/","Building","","","","","","","68 Corporate Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/12-Rusholme-Dr-103-Toronto-ON-M6J-3J9/442182157_zpid/","Apartment","2474","668","sqft","3.7","1","1","12 Rusholme Dr","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/500-sherbourne-st-toronto-on-BMKNBL/","Building","","","","","","","500 Sherbourne St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/jazz-toronto-on-BTKzxB/","Building","","","","","","","167 Church St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.768177,-79.390656_ll/","Building","","","","","","","21 Clairtrell Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/8-tippett-rd-toronto-on-CCjx6m/","Building","","","","","","","8 Tippett Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/61-Cambridge-Ave-Toronto-ON-M4K-2L2/2070082725_zpid/","Apartment","1700","","","","1","1","61 Cambridge Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/3390-weston-rd-toronto-on-BMLQ5b/","Building","","","","","","","3390 Weston Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/250-Scarlett-Rd-2012-Toronto-ON-M6N-4X5/440576356_zpid/","Condominium","3200","","","","2","2","250 Scarlett Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/320-tweedsmuir-ave-toronto-on-BMNCLd/","Building","","","","","","","320 Tweedsmuir Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/the-bay-club-toronto-on-BdQLmW/","Building","","","","","","","925 Bay St","Toronto","NaN","ON","USA"
"https://www.zillow.com/apartments/toronto-on/liberty-place-150-east-liberty-street/BTWQDD/","Building","","","","","","","150 E  Liberty St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.773876,-79.25259_ll/","Building","","","","","","","61 Town Centre Ct","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/15-Mercer-St-2906-Toronto-ON-M5V-1H2/349601765_zpid/","Condominium","3700","","","","3","2","15 Mercer St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/waverley-toronto-on-BtvWvk/","Building","","","","","","","484 Spadina Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/170-Chiltern-Hill-Rd-503-Toronto-ON-M6C-0A9/2070242781_zpid/","Condominium","3800","","","","2","2","170 Chiltern Hill Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.733818,-79.34679_ll/","Building","","","","","","","99 The Donway W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/10-gibbs-rd-toronto-on-BsfxSp/","Building","","","","","","","10 Gibbs Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/15-legion-rd-toronto-on-BMLQT4/","Building","","","","","","","15 Legion Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2fifteen-toronto-on-BMLF6D/","Building","","","","","","","215 Lonsdale Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/1029-King-St-W-225-Toronto-ON-M6K-3M9/2061889934_zpid/","Condominium","2750","","","","1","1","1029 King St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.776325,-79.41403_ll/","Building","","","","","","","500 Doris Ave","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.642742,-79.407074_ll/","Building","","","","","","","801 King St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/484-Avenue-Rd-Toronto-ON-M4V-2J4/441866636_zpid/","Apartment","2250","722","sqft","3.12","1","1","484 Avenue Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/454-Bloor-St-W-2-Toronto-ON-M5S-1X8/350517951_zpid/","Apartment","1795","","","","1","1","454 Bloor St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/400-walmer-road-toronto-on-BTKkcJ/","Building","","","","","","","400 Walmer Rd","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/576-front-st-w-toronto-on-BT9trQ/","Building","","","","","","","576 Front St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/1177-Yonge-St-206-Toronto-ON-M4T-2Y4/442147972_zpid/","Condominium","3200","","","","2","1","1177 Yonge St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/junction-factory-apartments-toronto-on-BMLF6d/","Building","","","","","","","3385 Dundas St W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2645-jane-st-toronto-on-BMNZtJ/","Building","","","","","","","2645 Jane St","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/2240-lake-shore-blvd-w-toronto-on-BMCQfG/","Building","","","","","","","2240 Lake Shore Blvd W","Toronto","NaN","ON","USA"
"https://www.zillow.com/b/building/43.643047,-79.40544_ll/","Building","","","","","","","78 Tecumseth St","Toronto","NaN","ON","USA"
"https://www.zillow.com/homedetails/18-Sommerset-Way-1113-Toronto-ON-M2N-6X5/2078887443_zpid/","Condominium","3250","","","","2","2","18 Sommerset Way","Toronto","NaN","ON","USA"
