Listing ID,Address,Bedrooms,Bathrooms,Living Area (sqft),Latitude,Longitude,Neighbourhood,Neighbourhood Rank,Rent Price (CAD)
C9418929,215 Queen St W 1406 Toronto,1+0,1.0,249.5,43.6504655,-79.3878063,Wellington Place,5.0,2000.0
W9377439,2737 Keele St 215 Toronto,1+0,1.0,549.5,43.7257993,-79.48060339999999,Downsview,136.0,2000.0
C10430477,195 McCaul St 1414 Toronto,1+0,1.0,249.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2000.0
C9356775,319 Jarvis St 2005 Toronto,1+0,1.0,249.5,43.6597863,-79.3753128,Moss Park,69.0,2025.0
C9874033,270 Dufferin St N 922 Toronto,1+0,1.0,249.5,43.6384128,-79.4276448,South Parkdale,144.0,2050.0
C10426144,117 Broadway Ave 404 Toronto,1+0,1.0,549.5,43.71035699999999,-79.3925946,North Toronto,55.0,2050.0
C10418904,127 Broadway Ave N 709 S Toronto,1+0,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2050.0
C10415561,500 Wilson Ave 619 Toronto,1+0,1.0,249.5,43.7353752,-79.4454727,Clanton Park,76.0,2050.0
C9508499,425 Front St E 803 Toronto,1+0,1.0,249.5,43.6526799,-79.35710999999999,St Lawrence-East Bayfront-The Islands,35.0,2050.0
C10707907,251 Jarvis St 420 Toronto,1+0,1.0,549.5,43.65737670000001,-79.3744501,Moss Park,69.0,2050.0
C10422814,117 Broadway Ave 512 Toronto,1+0,1.0,549.5,43.71035699999999,-79.3925946,North Toronto,55.0,2050.0
C9393977,215 Queen St W 1106 Toronto,1+0,1.0,249.5,43.6504655,-79.3878063,Wellington Place,5.0,2050.0
C10412058,68 Shuter St 1601 Toronto,1+0,1.0,549.5,43.6551135,-79.3757349,Downtown Yonge East,34.0,2050.0
C10406137,629 King St W 1318 Toronto,1+0,1.0,249.5,43.644001,-79.4015398,Wellington Place,5.0,2050.0
C10442681,117 BROADWAY Ave N 611 Toronto,1+0,1.0,249.5,43.71035699999999,-79.3925946,North Toronto,55.0,2050.0
C9512859,29 Singer Crt 1906 Toronto,1+0,1.0,249.5,43.7692161,-79.3688897,Bayview Village,57.0,2050.0
W9375222,270 Dufferin St 325 Toronto,1+0,1.0,249.5,43.6384128,-79.4276448,South Parkdale,144.0,2050.0
C10430707,117 Broadway Ave 606 Toronto,1+0,1.0,549.5,43.71035699999999,-79.3925946,North Toronto,55.0,2050.0
W9512984,1285 Dupont St N 2108 Toronto,1+0,1.0,249.5,43.66777390000001,-79.4428166,Junction-Wallace Emerson,50.0,2050.0
W10874939,1285 DuPont St 2707 Toronto,1+0,1.0,549.5,43.66777390000001,-79.4428166,Junction-Wallace Emerson,50.0,2050.0
C10416431,117 Broadway Ave 604 Toronto,1+0,1.0,549.5,43.71035699999999,-79.3925946,North Toronto,55.0,2050.0
C9394844,195 McCaul St 708 Toronto,1+0,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2050.0
C10768546,251 Jarvis St 3001 Toronto,1+0,1.0,249.5,43.65737670000001,-79.3744501,Moss Park,69.0,2050.0
C10440532,500 Wilson Ave 727 Toronto,1+1,1.0,249.5,43.7353752,-79.4454727,Clanton Park,76.0,2050.0
C9768083,35 Hayden St 615 Toronto,1+0,1.0,549.5,43.6696226,-79.3847443,Church-Wellesley,28.0,2050.0
C10416663,215 Queen St W 1915 Toronto,1+0,1.0,249.5,43.6504655,-79.3878063,Wellington Place,5.0,2050.0
C9372793,42 Charles St E 703 Toronto,1+0,1.0,249.5,43.6695837,-79.38416389999999,Church-Wellesley,28.0,2050.0
C10428810,127 Broadway Ave 1310 Toronto,1+0,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2050.0
C10428833,251 Jarvis St 934 Toronto,1+0,1.0,549.5,43.65737670000001,-79.3744501,Moss Park,69.0,2050.0
E10446888,2789 Eglinton Ave E 434 Toronto,1+0,1.0,549.5,43.7370771,-79.2453001,Eglinton East,138.0,2050.0
W9419964,1285 Dupont St 808 Toronto,1+0,1.0,549.5,43.66777390000001,-79.4428166,Junction-Wallace Emerson,50.0,2050.0
C9349647,195 McCaul St 312 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2050.0
C9382946,500 Dupont St 612 Toronto,1+0,1.0,249.5,43.6729067,-79.4161383,Annex,12.0,2050.0
W9399446,1442 Lawrence Ave W 1011 Toronto,1+0,1.0,749.5,43.708819,-79.4803635,Maple Leaf,119.0,2075.0
W9375153,1285 Dupont St 706 Toronto,1+0,1.0,549.5,43.66777390000001,-79.4428166,Junction-Wallace Emerson,50.0,2075.0
C10442871,127 Broadway Ave N 610 S Toronto,1+0,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2075.0
C10415368,181 Dundas St E 3008 Toronto,1+0,1.0,249.5,43.6570251,-79.374008,Moss Park,69.0,2075.0
C10845515,219 Dundas St E 1115 Toronto,1+0,1.0,549.5,43.657581,-79.37289,Moss Park,69.0,2080.0
W9416321,165 Canon Jackson Dr 508 Toronto,1+0,1.0,549.5,43.6968454,-79.4744087,Beechborough-Greenbrook,153.0,2090.0
W9381561,721 Lawrence Ave W 67 Toronto,1+0,2.0,549.5,43.7148522,-79.4491496,Yorkdale-Glen Park,140.0,2090.0
C10874894,108 PETER St 815 Toronto,1+0,1.0,249.5,43.6476915,-79.3933074,Wellington Place,5.0,2095.0
E10428974,1 Falaise Rd 405 Toronto,1+0,1.0,549.5,43.7693451,-79.1887643,West Hill,156.0,2099.0
W10413206,392 Jane St 102 Toronto,1+0,1.0,749.5,43.6579948,-79.48821509999999,Lambton Baby Point,72.0,2099.0
C10417675,127 Broadway Ave 415 Toronto,1+0,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2100.0
W10420818,1285 Dupont St 2208 Toronto,1+0,1.0,549.5,43.66777390000001,-79.4428166,Junction-Wallace Emerson,50.0,2100.0
W10929178,1461 Lawrence Ave W 1303 Toronto,1+0,1.0,249.5,43.7074982,-79.4797966,Brookhaven-Amesbury,148.0,2100.0
C10408606,150 Sudbury St 812 Toronto,1+0,1.0,549.5,43.6415681,-79.42419199999999,Little Portugal,38.0,2100.0
C9370472,320 Richmond St E 1518 Toronto,1+0,1.0,549.5,43.6535819,-79.3687903,Moss Park,69.0,2100.0
C9510548,319 Jarvis St 4305 Toronto,1+0,1.0,249.5,43.6597863,-79.3753128,Moss Park,69.0,2100.0
C10440951,195 McCaul St 1313 Toronto,1+0,1.0,249.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2100.0
C10441539,127 Broadway Ave 1207 Toronto,1+0,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2100.0
C9372776,2 Gladstone Ave 208 Toronto,1+0,1.0,549.5,43.6427533,-79.4274355,Little Portugal,38.0,2100.0
W9416474,1195 The Queensway 610 Toronto,1+0,1.0,549.5,43.62163,-79.52248,Etobicoke City Centre,64.0,2100.0
W10428574,402 The East Mall 119 Toronto,1+0,1.0,549.5,43.6465721,-79.56063080000001,Islington,80.0,2100.0
C10406214,4K Spadina Ave 1018 Toronto,1+0,1.0,649.5,43.6411149,-79.39366969999999,Harbourfront-CityPlace,21.0,2100.0
C10405715,77 Shuter St 2901 Toronto,1+0,1.0,549.5,43.6549921,-79.375121,Downtown Yonge East,34.0,2100.0
C9391094,195 Redpath Ave 1513 Toronto,1+0,1.0,249.5,43.7101997,-79.3932422,North Toronto,55.0,2100.0
C9399786,32 Camden St 508 Toronto,1+0,1.0,249.5,43.6472244,-79.397228,Wellington Place,5.0,2100.0
C9377016,195 Mccaul St 403 Toronto,1+0,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2100.0
E9394060,2791 Eglinton Ave E 507 Toronto,1+0,1.0,549.5,43.7369703,-79.24510339999999,Eglinton East,138.0,2100.0
C10417144,127 Broadway Ave 502 Toronto,1+0,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2100.0
C10893865,39 Roehampton Ave 304 Toronto,1+0,1.0,249.5,43.7081849,-79.3970648,North Toronto,55.0,2100.0
C9752135,1 Mallory Gdns 28 Toronto,1+0,1.0,649.5,43.6910069,-79.3959776,Yonge-St.Clair,49.0,2100.0
C10405950,58 Orchard View Blvd 609 Toronto,1+0,1.0,249.5,43.7081369,-79.4005574,Yonge-Eglinton,36.0,2100.0
C10477024,195 Redpath Ave 2602 Toronto,1+0,1.0,249.5,43.7101997,-79.3932422,North Toronto,55.0,2100.0
C9395137,319 Jarvis St 4205 Toronto,1+0,1.0,249.5,43.6597863,-79.3753128,Moss Park,69.0,2100.0
C10423688,181 Dundas St E 2807 Toronto,1+0,1.0,249.5,43.6570251,-79.374008,Moss Park,69.0,2100.0
W10425259,160 Kingsway Cres 703 Toronto,1+1,1.0,549.5,43.6617413,-79.50711319999999,Kingsway South,16.0,2100.0
C10422094,500 Wilson Ave 442 Toronto,1+1,1.0,249.5,43.7353752,-79.4454727,Clanton Park,76.0,2100.0
C9770092,425 Front St E 506 Toronto,1+0,1.0,549.5,43.6526799,-79.35710999999999,St Lawrence-East Bayfront-The Islands,35.0,2100.0
W9419304,10 Laidlaw St 717 Toronto,1+0,1.0,549.5,43.639782,-79.4266526,South Parkdale,144.0,2100.0
C10441742,117 Broadway Ave 1306S Toronto,1+0,1.0,549.5,43.71035699999999,-79.3925946,North Toronto,55.0,2100.0
C9509539,101 Erskine Ave 2306 Toronto,1+0,1.0,249.5,43.7115382,-79.39532299999999,North Toronto,55.0,2100.0
C9983258,159 Dundas St E 1902 Toronto,1+0,1.0,549.5,43.6567653,-79.3749976,Downtown Yonge East,34.0,2100.0
C9302827,215 Queen St W 606 Toronto,1+0,1.0,249.5,43.6504655,-79.3878063,Wellington Place,5.0,2100.0
C9396274,560 King St W 212 Toronto,1+0,1.0,249.5,43.64492180000001,-79.3990768,Wellington Place,5.0,2100.0
E9419971,2404 Queen St 41 Toronto,1+0,1.0,549.5,43.67467509999999,-79.2797071,Birchcliffe-Cliffside,95.0,2100.0
E9565575,70 Town Centre Crt 1405 Toronto,1+1,1.0,649.5,43.7737121,-79.2554562,Bendale-Glen Andrew,124.0,2100.0
C10430249,227 Sterling Rd 200 Toronto,1+0,1.0,749.5,43.6541597,-79.4447396,Dufferin Grove,26.0,2100.0
W10290928,385 Osler St 306 Toronto,1+0,1.0,549.5,43.6738228,-79.4609282,Weston-Pelham Park,102.0,2100.0
C10422477,21 Lawren Harris Sq 1104 Toronto,1+0,1.0,549.5,43.65515569999999,-79.35488169999999,Moss Park,69.0,2100.0
C10408984,319 Jarvis St 5005 Toronto,1+0,1.0,249.5,43.6597863,-79.3753128,Moss Park,69.0,2100.0
C10423567,195 McCaul St 1413 Toronto,1+0,1.0,249.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2100.0
E9850531,90 Glen Everest Rd 616 Toronto,1+1,1.0,549.5,43.7031342,-79.25277299999999,Birchcliffe-Cliffside,95.0,2100.0
C10411604,8 Hillsdale Ave E 740 Toronto,1+0,1.0,249.5,43.7038324,-79.3968958,South Eglinton-Davisville,20.0,2100.0
C10421056,117 Broadway Ave 407 Toronto,1+0,1.0,549.5,43.71035699999999,-79.3925946,North Toronto,55.0,2100.0
C10424894,399 Dupont St 205 Toronto,1+0,1.0,249.5,43.673342,-79.41219389999999,Annex,12.0,2100.0
E8477594,1051 Victoria Park Ave 2 Toronto,1+0,1.0,249.5,43.7062968,-79.2945502,Clairlea-Birchmount,96.0,2100.0
C10707866,36 Lisgar St 802E Toronto,1+0,1.0,249.5,43.6420208,-79.4233917,Little Portugal,38.0,2100.0
C9393006,60 Shuter St 2612 Toronto,1+1,1.0,549.5,43.6550609,-79.3760574,Downtown Yonge East,34.0,2100.0
C10426808,125 Redpath Ave 1613 Toronto,1+0,1.0,249.5,43.7076393,-79.39241249999999,South Eglinton-Davisville,20.0,2100.0
C9416842,185 Alberta Ave 401 Toronto,1+0,1.0,549.5,43.6804759,-79.43349590000001,Wychwood,22.0,2100.0
C10431545,425 Front St E 618 Toronto,1+0,1.0,549.5,43.6526799,-79.35710999999999,St Lawrence-East Bayfront-The Islands,35.0,2100.0
C10228344,9 Tecumseth St 305 Toronto,1+0,1.0,549.5,43.6410139,-79.4037653,West Queen West,2.0,2100.0
W9284947,388 Brown's Line 1 Toronto,1+0,1.0,549.5,43.600966,-79.5452907,Alderwood,86.0,2100.0
C9344819,82 Dalhousie St 1002 Toronto,1+0,1.0,249.5,43.655802,-79.3764407,Downtown Yonge East,34.0,2100.0
C10428346,31 Tippett Rd 903 Toronto,1+0,1.0,249.5,43.73349959999999,-79.4460831,Clanton Park,76.0,2100.0
C9510905,101 Erskine Ave 1306 Toronto,1+0,1.0,249.5,43.7115382,-79.39532299999999,North Toronto,55.0,2100.0
C10420814,185 Alberta Ave 204 Toronto,1+0,1.0,249.5,43.6804759,-79.43349590000001,Wychwood,22.0,2100.0
E9362665,2031 Kennedy Rd #1823 Toronto,1+0,1.0,249.5,43.7771628,-79.2842668,Agincourt South-Malvern West,94.0,2100.0
C9419855,608 Richmond St. W 307 Toronto,1+0,1.0,249.5,43.6468253,-79.4029132,Wellington Place,5.0,2100.0
C9976116,38 The Esplanade 901 Toronto,1+0,1.0,249.5,43.6469122,-79.3746664,St Lawrence-East Bayfront-The Islands,35.0,2100.0
C9768257,125 Redpath Ave 908 Toronto,1+0,1.0,549.5,43.7076393,-79.39241249999999,South Eglinton-Davisville,20.0,2100.0
C10405776,5 Soudan Ave 915 Toronto,1+0,1.0,249.5,43.70432539999999,-79.39716709999999,South Eglinton-Davisville,20.0,2100.0
C10426120,2A Church St 1303 Toronto,1+0,1.0,249.5,43.6469619,-79.37334020000002,St Lawrence-East Bayfront-The Islands,35.0,2100.0
C10430911,127 Broadway Ave 1406S Toronto,1+0,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2100.0
E9512044,2791 Eglington Ave 513 Toronto,1+0,1.0,549.5,43.7369703,-79.24510339999999,Eglinton East,138.0,2100.0
C10425538,238 Simcoe St N 2902 Toronto,1+0,1.0,249.5,43.6534014,-79.38904769999999,Kensington-Chinatown,48.0,2100.0
E10375862,90 Glen Everest Rd N 306 Toronto,1+0,1.0,649.5,43.7031342,-79.25277299999999,Birchcliffe-Cliffside,95.0,2100.0
C9241322,2020 Bathurst St 517 Toronto,1+0,1.0,549.5,43.70078609999999,-79.4256293,Humewood-Cedarvale,59.0,2100.0
C10432097,117 Broadway Ave 504N Toronto,1+0,1.0,549.5,43.71035699999999,-79.3925946,North Toronto,55.0,2100.0
C9389076,210 Simcoe St 2209 Toronto,1+0,1.0,249.5,43.6525304,-79.3884369,Kensington-Chinatown,48.0,2100.0
C10417250,127 Broadway Ave 617 Toronto,1+0,1.0,249.5,43.7103794,-79.3921761,North Toronto,55.0,2100.0
C10421246,117 BROADWAY Ave 405 Toronto,1+0,1.0,549.5,43.71035699999999,-79.3925946,North Toronto,55.0,2100.0
C9390639,195 McCaul St 315 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2100.0
C10427340,127 Broadway Ave 408 Toronto,1+0,1.0,649.5,43.7103794,-79.3921761,North Toronto,55.0,2100.0
C9383998,319 Jarvis St 505 Toronto,1+0,1.0,249.5,43.6597863,-79.3753128,Moss Park,69.0,2100.0
C10410479,77 SHUTER St 1715 Toronto,1+0,1.0,249.5,43.6549921,-79.375121,Downtown Yonge East,34.0,2100.0
C10409799,357 King St W 1904 Toronto,1+0,1.0,549.5,43.6457762,-79.3925063,Wellington Place,5.0,2100.0
C10425616,195 McCaul St 523 Toronto,1+0,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2100.0
C10410350,783 Bathurst St 502 Toronto,1+0,1.0,249.5,43.6645681,-79.4107994,University,17.0,2100.0
C9506335,100 Dalhousie St 1506 Toronto,1+0,1.0,249.5,43.65631740000001,-79.37669629999999,Downtown Yonge East,34.0,2100.0
E10477040,921 Midland Ave 206 Toronto,1+0,1.0,649.5,43.73596149999999,-79.2579728,Eglinton East,138.0,2100.0
C10442505,36 Lisgar St 1107E Toronto,1+1,1.0,649.5,43.6420208,-79.4233917,Little Portugal,38.0,2100.0
W9371766,1285 Dupont St 609 Toronto,1+1,1.0,649.5,43.66777390000001,-79.4428166,Junction-Wallace Emerson,50.0,2100.0
C9514066,1 Mallory Gdns 2 Toronto,1+0,1.0,649.5,43.6910069,-79.3959776,Yonge-St.Clair,49.0,2100.0
W10231386,105 The Queensway Ave 1309 Toronto,1+0,1.0,249.5,43.6358626,-79.471413,High Park-Swansea,37.0,2100.0
C9372988,15 Maplewood Ave 910 Toronto,1+0,1.0,249.5,43.6859311,-79.4215481,Humewood-Cedarvale,59.0,2100.0
C10414377,181 Dundas St E 2607 Toronto,1+0,1.0,249.5,43.6570251,-79.374008,Moss Park,69.0,2125.0
C9349476,238 simcoe St 702 Toronto,1+0,1.0,549.5,43.6534014,-79.38904769999999,Kensington-Chinatown,48.0,2125.0
C10427727,195 McCaul St 711 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2145.0
W10414953,17 Zorra St 2005 Toronto,1+0,1.0,549.5,43.621263,-79.52130679999999,Etobicoke City Centre,64.0,2149.0
C10426576,310 Lonsdale Rd 03 Toronto,1+0,1.0,549.5,43.6892098,-79.4112106,Forest Hill South,39.0,2149.0
C10422268,127 Broadway Ave 410S Toronto,1+0,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2149.0
C9769729,9 Tecumseth St 901 Toronto,1+0,1.0,249.5,43.6410139,-79.4037653,West Queen West,2.0,2149.0
C9230154,77 Shuter St 2207 Toronto,1+0,1.0,549.5,43.6549921,-79.375121,Downtown Yonge East,34.0,2150.0
C10927891,60 Shuter St 2010 Toronto,1+0,1.0,249.5,43.6550609,-79.3760574,Downtown Yonge East,34.0,2150.0
C10405243,425 Front St E 701 Toronto,1+0,1.0,249.5,43.6526799,-79.35710999999999,St Lawrence-East Bayfront-The Islands,35.0,2150.0
E9364498,3655 kingston Rd 706 Toronto,1+0,1.0,549.5,43.7429205,-79.21211699999999,Scarborough Village,152.0,2150.0
C10425281,50 Power St 1806 Toronto,1+0,1.0,549.5,43.6543821,-79.3630452,Moss Park,69.0,2150.0
C10430296,38 Joe Shuster Way 1908 Toronto,1+0,1.0,249.5,43.6404912,-79.4243391,South Parkdale,144.0,2150.0
W10427753,9 Mabelle Ave 1217 Toronto,1+0,1.0,549.5,43.6459961,-79.52595,Etobicoke City Centre,64.0,2150.0
C10428881,127 Broadway Ave 1210 Toronto,1+0,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2150.0
E10413156,90 Glen Everest Rd 401 Toronto,1+1,2.0,649.5,43.7031342,-79.25277299999999,Birchcliffe-Cliffside,95.0,2150.0
W10413374,5 Mabelle Ave 831 Toronto,1+0,1.0,549.5,43.6466642,-79.5255121,Etobicoke City Centre,64.0,2150.0
C9389149,195 McCaul St 513 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2150.0
C10425772,50 Bruyeres Mews 509 Toronto,1+0,1.0,549.5,43.6376722,-79.40213829999999,Fort York-Liberty Village,52.0,2150.0
C10419038,82 DALHOUSIE St 1116 Toronto,1+0,1.0,249.5,43.655802,-79.3764407,Downtown Yonge East,34.0,2150.0
C9508470,38 Monte Kwinter Crt 727 Toronto,1+1,1.0,249.5,43.7335675,-79.44883089999999,Clanton Park,76.0,2150.0
C10412911,195 McCaul St 309 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2150.0
C10442494,77 Mutual St 907 Toronto,1+0,1.0,249.5,43.6561607,-79.3750714,Downtown Yonge East,34.0,2150.0
C10404864,260 Sackville St 312 Toronto,1+0,1.0,549.5,43.6611235,-79.3637664,Regent Park,32.0,2150.0
C10407007,55 Ontario St 901 Toronto,1+0,1.0,249.5,43.653598,-79.3662319,Moss Park,69.0,2150.0
C9767918,565 Yonge St 4FL Toronto,1+0,1.0,749.5,43.66536,-79.3845741,Church-Wellesley,28.0,2150.0
C10414482,161 Roehampton Ave 233 Toronto,1+0,1.0,249.5,43.70877249999999,-79.3937821,North Toronto,55.0,2150.0
C10416236,195 McCaul St 213 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2150.0
C9752014,403 Church St 711 Toronto,1+0,1.0,549.5,43.6622424,-79.37927909999999,Church-Wellesley,28.0,2150.0
E10440591,90 Glen Everest Rd 403 Toronto,1+1,1.0,549.5,43.7031342,-79.25277299999999,Birchcliffe-Cliffside,95.0,2150.0
C10441095,127 Broadway Ave 1408 Toronto,1+1,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2150.0
W10431363,1787 St. Clair Ave W 907 Toronto,1+0,1.0,249.5,43.6735145,-79.46209689999999,Weston-Pelham Park,102.0,2150.0
E10432816,90 Glen Everest Rd 409 Toronto,1+0,1.0,549.5,43.7031342,-79.25277299999999,Birchcliffe-Cliffside,95.0,2150.0
C10426126,320 Richmond St E 502 Toronto,1+0,1.0,549.5,43.6535819,-79.3687903,Moss Park,69.0,2150.0
W9398721,5 Mabelle Ave 334 Toronto,1+1,1.0,549.5,43.6466642,-79.5255121,Etobicoke City Centre,64.0,2150.0
C9770177,621 Sheppard Ave E 530 Toronto,1+0,1.0,549.5,43.7679898,-79.3813433,Bayview Village,57.0,2150.0
C10424717,127 Broadway Ave 702 Toronto,1+0,1.0,249.5,43.7103794,-79.3921761,North Toronto,55.0,2150.0
C10411596,219 Dundas St E 1505 Toronto,1+0,1.0,549.5,43.657581,-79.37289,Moss Park,69.0,2150.0
C10428793,225 Sumach St 2401 Toronto,1+0,1.0,549.5,43.6611009,-79.3604498,Regent Park,32.0,2150.0
W9513968,16 Brookers Lane 604 Toronto,1+0,1.0,249.5,43.6269107,-79.4786185,Humber Bay Shores,68.0,2150.0
C10428741,117 Broadway Ave 507 Toronto,1+0,1.0,549.5,43.71035699999999,-79.3925946,North Toronto,55.0,2150.0
C10893779,181 Dundas St 5007 Toronto,1+0,1.0,249.5,43.6549815,-79.3865237,Yonge-Bay Corridor,18.0,2150.0
C9510101,3474 Yonge St 124 Toronto,1+0,1.0,249.5,43.7349887,-79.4051707,Lawrence Park North,15.0,2150.0
W10413019,140 BERRY Rd 4 Toronto,1+0,1.0,649.5,43.6378639,-79.4868852,Stonegate-Queensway,65.0,2150.0
C10428468,560 King St W 323 Toronto,1+0,1.0,549.5,43.64492180000001,-79.3990768,Wellington Place,5.0,2150.0
C10432669,108 Peter St 1015 Toronto,1+0,1.0,249.5,43.6476915,-79.3933074,Wellington Place,5.0,2150.0
C10442769,195 McCaul St 212 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2150.0
C10428635,361 Front St W 512 Toronto,1+1,1.0,549.5,43.6431921,-79.3915011,Harbourfront-CityPlace,21.0,2150.0
C9390662,195 McCaul St 316 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2150.0
C9382644,195 McCaul St 514 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2150.0
C10845383,127 Broadway Ave 2004S Toronto,1+1,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2150.0
C9392002,425 Front St E 615 Toronto,1+1,1.0,549.5,43.6526799,-79.35710999999999,St Lawrence-East Bayfront-The Islands,35.0,2150.0
C9256085,68 Shuter St 508 Toronto,1+0,1.0,249.5,43.6551135,-79.3757349,Downtown Yonge East,34.0,2150.0
C10405511,425 Front St E 604 Toronto,1+1,1.0,549.5,43.6526799,-79.35710999999999,St Lawrence-East Bayfront-The Islands,35.0,2150.0
C9384253,230 Simcoe St 1536 Toronto,1+0,1.0,249.5,43.65328239999999,-79.3889093,Kensington-Chinatown,48.0,2150.0
W10440821,1808 St Clair Ave W 605 Toronto,1+0,1.0,549.5,43.6738836,-79.4624341,Weston-Pelham Park,102.0,2150.0
E10282954,150 Logan Ave 540 Toronto,1+0,1.0,549.5,43.6580467,-79.3415625,South Riverdale,58.0,2150.0
E10424709,2791 Eglinton East Ave 510 Toronto,1+0,1.0,549.5,43.7369703,-79.24510339999999,Eglinton East,138.0,2150.0
C10431700,127 Broadway Ave 1707 Toronto,1+0,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2150.0
C9924791,403 Church St 1210 Toronto,1+0,1.0,249.5,43.6622424,-79.37927909999999,Church-Wellesley,28.0,2150.0
C10422821,39 Brant St 207 Toronto,1+0,1.0,249.5,43.6464821,-79.39809850000002,Wellington Place,5.0,2150.0
C10425982,127 Broadway Ave 1304S Toronto,1+1,1.0,549.5,43.7103794,-79.3921761,North Toronto,55.0,2150.0
C10411608,195 McCaul St 1112 Toronto,1+0,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2150.0
C10404919,238 Simcoe St 2702 Toronto,1+0,1.0,249.5,43.6534014,-79.38904769999999,Kensington-Chinatown,48.0,2150.0
E9419485,319 Carlaw Ave 805 Toronto,1+0,1.0,549.5,43.66437,-79.3411364,South Riverdale,58.0,2150.0
C9419053,990 Avenue Rd 208 Toronto,1+0,1.0,549.5,43.7033721,-79.40835899999999,Yonge-Eglinton,36.0,2150.0
C9363238,400 Adelaide St E 2011 Toronto,1+0,1.0,649.5,43.65278139999999,-79.3677616,Moss Park,69.0,2150.0
C9366309,82 Dalhousie St N 4216 Toronto,1+0,1.0,249.5,43.655802,-79.3764407,Downtown Yonge East,34.0,2150.0
C9415764,425 front St E 303 Toronto,1+0,1.0,549.5,43.6526799,-79.35710999999999,St Lawrence-East Bayfront-The Islands,35.0,2150.0
C10442645,195 McCaul St 1512 Toronto,1+0,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2150.0
C10425927,38 Monte Kwinter Crt 104 Toronto,1+0,1.0,549.5,43.7335675,-79.44883089999999,Clanton Park,76.0,2150.0
C10040707,60 Shuter St 1512 Toronto,1+1,1.0,549.5,43.6550609,-79.3760574,Downtown Yonge East,34.0,2150.0
C10433119,352 Front St W 1419 Toronto,1+1,1.0,549.5,43.6433534,-79.39245149999999,Wellington Place,5.0,2150.0
C10442688,44 St. Joseph St 1011 Toronto,1+0,1.0,549.5,43.6659641,-79.3874079,Bay-Cloverhill,8.0,2150.0
C10403152,327 King St W 2901 Toronto,1+0,1.0,249.5,43.6461914,-79.39106269999999,Wellington Place,5.0,2150.0
C10431459,95 Bathurst St 515 Toronto,1+0,1.0,249.5,43.6445805,-79.40255789999999,Wellington Place,5.0,2150.0
C10440679,238 Simcoe St 3002 Toronto,1+0,1.0,249.5,43.6534014,-79.38904769999999,Kensington-Chinatown,48.0,2150.0
C9511794,195 McCaul St 304 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2150.0
C10412102,251 Jarvis St 629 Toronto,1+0,1.0,249.5,43.65737670000001,-79.3744501,Moss Park,69.0,2150.0
C10744117,108 Peter St 3309 Toronto,1+0,1.0,249.5,43.6476915,-79.3933074,Wellington Place,5.0,2150.0
C10415463,352 Front St W 211 Toronto,1+0,1.0,549.5,43.6433534,-79.39245149999999,Wellington Place,5.0,2150.0
C10432196,425 Front St E 402 Toronto,1+0,1.0,549.5,43.6526799,-79.35710999999999,St Lawrence-East Bayfront-The Islands,35.0,2150.0
C9512080,195 McCaul St 210 Toronto,1+1,1.0,549.5,43.6567194,-79.39214460000001,Kensington-Chinatown,48.0,2150.0
C10707923,117 Broadway Ave 614 Toronto,1+0,1.0,549.5,43.71035699999999,-79.3925946,North Toronto,55.0,2150.0
